,title,label
1909, President Donald Trump is “announcing tomorrow that the U.S. is going into quarantine for the next 14 days.”,f
4163," Former senator Antonio Trillanes IV allegedly posted a tweet saying that President Rodrigo Duterte is to blame for calamities the country has been facing, including the novel coronavirus pandemic.",f
1154, Turkish doctor allegedly found coronavirus vaccine.,f
78," In Japan, Okinawa Prefecture Governor Tamaki Denny was seen Kachashi dancing with the mayor of Nanjo City. It was reported that “the governor and the mayor danced while the people were terrified about the new coronavirus infection.”",f
3096, Claim that the Washington Post revealed that the coronavirus leaked from the Virology Institute of Wuhan.,f
645," Photos claimed to show 1,200 people buried in Italy.",f
2461, A doctor warned about 57 positives cases that should be hidden in Ecuador.,f
4084, Chinese people are fleeing China to Vietnam because of coronavirus.,f
3860, A video of a man being mistreated by police officers. The caption says he was beaten because he disrespected lockdown measures in São Paulo.,f
2343, Congolese researcher Jérôme Munyangi is at the base of the discovery of COVID-Organics.,f
2085, The Department of Health (DOH) reports fake cigarettes that spread coronavirus have reached the Philippines.,f
3616, A video of dozens of people praying outdoors shows Italians praying during the novel coronavirus pandemic.,f
3389, China builds a hospital for coronavirus patients in 48 hours.,f
2913, Nan-shan Zhong said there is no vegetarian getting COVID-19.,f
602, The CDC now says that the coronavirus can survive on surfaces for up to 17 days.,f
43, A tabletop exercise using a model of the current outbreak “predicted” 65 million people could die from the coronavirus.,f
1797," China seeks court’s approval to kill 20,000 coronavirus patients.",f
4028, There are cases of the news coronavirus in Maturín city.,f
1134, An image showing food supplies placed on an open ground for COVID-19 lockdown affected areas in Indonesia.,f
309," A photo shows a medical team of 1,000 sent by Japan to Wuhan.",f
969, A Facebook user shared a video that shows a flock of birds on a road in Chandigarh.,f
817," The post claims that over 3,000 people gathered in a church in Lutsk, Ukraine, during the quarantine, all without masks.",f
2812," In new interview to Fox, President Trump suggests India could have early access to COVID-19 vaccines being developed in US since PM Modi accepted request on HCQ.",f
962, A new vaccine that can cure COVID-19 patients in 3 hours is now ready.,f
1876, An image of the Argentinian President Alberto Fernández with officials during the pandemic without masks and without respecting social distancing.,f
2347," All pubs in Ireland are to remain shut until 1st September at the earliest, according to a letter from the Chief Medical Officer.",f
3733, Serbian PM stated that citizens of South Korea have to pay to get tested for the coronavirus.,f
1130," A WhatsApp video claims that the lady shown is the wife of Canada’s PM Justin Trudeau. In the viral video, a lady can be seen describing her improved condition because of medication and also warns to not take chances.",f
1126, Pope Francis is infected with coronavirus.,f
2902, This video of the Eiffel Tower shows a tribute to victims of Covid-19.,f
2050, Elderly people who are caught wandering outside in Brazil will have their pensions canceled by the government.,f
2717, COVID-19 was caused by 5G antennas.,f
3076, A new vaccine to cure coronavirus has been developed by U.S. scientists.,f
2379, Claims that drinking boiled garlic water cures novel coronavirus.,f
2951, Bill Gates wrote a letter saying COVID-19 is teaching humans a lesson.,f
2607," This image shows two people seen going around pretending to give protective masks to people in need. Be careful, they’re thieves and not healthcare personnel.",f
3050," The viral audio about the Government of Spain is not by Daniel Múgica, son of Enrique Múgica, former Minister of Spain during the government of Felipe González.",f
1573," Owing to India lighting diyas on April 5, a satellite captured India as illuminated while the world was in darkness.",f
324," A video shows Zimbabwean police beating people gathered at a church service, who were in defiance of the ban on public gatherings during the COVID-19 pandemic.",f
1180, Video claims to show a hotel collapsing in Chinese city of Quanzhou after it was used as a coronavirus quarantine facility.,f
1708," During the pandemic, Macedonian citizens will have no bread.",f
4180, 5G is accelerating the spread of the new coronavirus.,f
3280," Recording of a conversation where one claims to be a friend of the WHO India Director’s brother, Saurabh, who gave him information that India will go into a complete lockdown mode from 4/15/20April to 6/15/20.",f
1487, The Brazilian mainstream media did not say anything after former president Lula said “fortunately nature created this monster called coronavirus”.,f
1070, Inhaling hot water steam can kill coronavirus.,f
3231," A video shows the arrest of the “man behind COVID-19,” a Harvard professor who authorities found manufactured and sold the novel coronavirus to China.",f
1794, A vaccine for COVID-19 has been found.,f
245," Lockdown policies are responsible for the high death rates in Spain, Belgium, Italy and France.",f
496," Bill Gates wants to implement microchips, to depopulate the planet and he is sued in India for killing people with vaccines.",f
1093, Link to get 160.000 pesos help from the Colombian government.,f
550," Claim that GloboNews, a Brazilian news channel, reported that a criminal died of COVID-19 while in exchanging gunfire with the police. A screenshot showing the caption “proves” it.",f
1872, COVID-19 is caused by 5G.,f
2940," During the protest in the Salamanca district in Madrid, people sang ‘Bella ciao’.",f
2100, Chinese intelligence officer reveals coronavirus is a bioweapon.,f
1443, Viral video shows a man having great difficulty breathing. Even the medical team keeps a safe distance from this man. These videos are shared as a patient suffering from COVID-19.,f
1621, Holding your breath can let you test whether you may have COVID-19.,f
2617," Governmental economic measures will allow “unemployed people to earn 100% of their wage, workers 70% and craftsmen 0%”",f
3238, Panic scene in Germany with people rushing into a supermarket.,f
3131," According to a meme, in 2003, when 3G was introduced to the world, there was an outbreak of Sars, or severe acute respiratory syndrome. In 2009, 4G was introduced and there was a swine flu outbreak, and in 2020, when 5G was introduced, the world has suffered the coronavirus outbreak.",f
2091, Data from civil registry offices in Brazil proves there is not a pandemic,f
1331, Video of a person infected with coronavirus being detained by the police.,f
3553, Cristiano Ronaldo turned his hotels into hospitals.,f
3890," An alleged audio of a Argentinian prisoner who claims that 1,900 inmates will be released from the Devoto prison as of Monday.",f
1707, Ghana Education Service confirms date schools in Ghana will reopen.,f
1785, Official data show that there were more deaths in Italy in 2019 than in 2020.,f
815, Mask made of copper oxide can be more effective to avoid COVID-19.,f
1875, A explanation that Costa Rica actually has 855 positive cases of coronavirus.,f
2791," Rio de Janeiro’s City Hall revised data after Federal Police operation and decreased 1,177 deaths from official COVID-19 records.",f
1771, WhatsApp group admins will be arrested if anyone shares any joke/information about the coronavirus.,f
3476, Indian Government has issued a guideline to monitor citizens’ activity; their call and social media handles will be under surveillance.,f
3880, A video on Facebook and YouTube purports to show billionaire businessman Jack Ma praising China’s response to the outbreak of the novel coronavirus.,f
1719, Taiwanese manufacturing is awesome. One machine can produce 2.5 million face masks per day.,f
143, Indian Government to provide internet to every citizen amid COVID-19 Lockdown.,f
2238, Australian researchers discovered the cure for coronavirus: a antiparasitic medicine called Ivermectin.,f
3685, Former Sri Lankan state minister Nalin Bandara was charged for making liquor at his Kuliyapitiya house.,f
2973," “Spanish newspaper ABC reports there are two possible COVID-19 cases in Gines and Benecazón (Seville, Spain).",f
1523, Former Spanish Minister Corcuera criticizes the government’s management in a WhatsApp Audio.,f
480, Swine flu virus is more dangerous than the novel coronavirus.,f
957, This photo shows a Sri Lankan airline pilot who tested positive for the novel coronavirus.,f
425," A doctor from Rio de Janeiro, Brazil, releases audio saying isolation should be over since there are few patients with COVID-19 in the city.",f
381, Eating food with a pH greater than 5.5 fights COVID-19.,f
2479, A decree that allows euthanasia in dependant senior homes has been passed in France.,f
1297, A Tablighi Jamaat member kept in Uttar Pradesh’s (a state in India) isolation ward is running naked and creating chaos.,f
1461," There is a new case of coronavirus in Latacunga, Ecuador.",f
3327," Pennsylvania House of Representatives approved funding for COVID-19 in June 2019, proving that the pandemic was pre-planned.",f
94, People with type A blood are more prone to get the new coronavirus.,f
4237, North Korea will kill anyone who gets COVID-19.,f
3288," Dr. Vele Markovski claimd that ventilators and quarantines are doing great harm in treating coronavirus, and that contamination level of SARS-Cov-2 is extremely low.",f
1343, WHO announced that there would be no concerts before the fall of 2021.,f
2694, An audio clip of Dr. Naresh Trehan cautioning people about the danger of COVID-19 in India.,f
2188," In India, Tamil Nadu’s BJP party workers distributed drugs along with COVID-19 relief goods.",f
4244, Golf courses are reopening in Ireland on 2nd May.,f
2463," In Almaty, the American BioLAB shows no signs of participating in the fight against coronavirus, while the whole of Kazakhstan has been making every effort for almost a month in the situation with the spread of coronavirus infection in the country.",f
3564, Dr. Li Wenliang recommends tea for treatment. Doctors in Wuhan cure COVID-19 with tea.,f
3862, Video of Wuhan market where the new coronavirus started to spread.,f
2538, Smoking cannabis can prevent COVID-19.,f
267, If Florida banned alcohol sales due to coronavirus.,f
3758, Aerial footage of a large procession of people has been viewed hundreds of thousands of times on Facebook alongside claims that the video shows protests in the US during the COVID-19 pandemic.,f
335, This is the calendar for the end of the lockdown in Spain.,f
3279, The movie Venom predicted the epidemic.,f
3951, Photographs of the Army in Dublin city centre show that the country is about to go into lockdown.,f
1395, China is planning to kill coronavirus patients.,f
371, “In ‘Resident Evil’ the Umbrella Corporation releases a virus that infects the people of Raccoon City. A biological research lab with the exact same logo as the Umbrella Corporation can be found in the city where the coronavirus outbreak originated.”,f
3218, Denmark passed from 200 new cases of COVID-19 in one day to only 26 cases.,f
2894, A video clip shows a doctor couple who died after treating 134 COVID-19 patients.,f
3625," A chain message circulating through various social media communities in Buenaventura (Valle del Cauca, Colombia) claims that the city’s mayor, Víctor Hugo Vidal, received “the first complaint from the Office of the Attorney General for poor performance of functions (sic)” facing COVID-19. There was a “lack of authority and public administration,” says the publication.",f
819, Video of a girl dying of coronavirus in a shopping mall.,f
2614, A coronavirus patient has bitten a doctor in the USA.,f
836," Trey Gowdy said, “I’m not saying COVID-19 isn’t real…. But pay attention folks, there’s much more going on here than what meets the eye.”",f
1855, Lemon bicarbonate as tea and green tea can treat and prevent coronavirus.,f
1966, The Portuguese soccer player Cristiano Ronaldo decided to turn his hotels into free hospitals,f
905, A 24-hour COVID-19 hotline offers essential food items during curfew in Sri Lanka.,f
2715, Top German virologist Jürgen Rissland recommended drinking whiskey to combat COVID-19.,f
3178," The Brazilian singer Preta Gil was infected with COVID-19 and performed to more than 320,000 people.",f
515, “Donald Trump would receive $17 million for three hotels closed for four days under Republican bill! How in the hell is this right?!”,f
2278, Protective masks will be five time more expensive in French tobacconists than in Spanish shops.,f
3772, Waris Pathan misbehaving with Maharashtra police (India) during lockdown.,f
699," A WhatsApp forward attributed to CNN claims Dr. Li Wenliang, the whistleblower of the Chinese government’s propaganda about COVID-19, has documented a research report. According to this report, chemicals like Methylxanthine, Theobromine and Theophylline stimulate compounds that can ward off this virus in a human body with at least an average performing immune system.",f
181," Serbian president Aleksandar Vucic claimed that in proportion to the number of citizens, Serbia is eight country in Europe by number individuals tested for coronavirus.",f
3357, You can monitor yourself for COVID-19 with a breath test.,f
2961," The Department of Social Welfare and Development (DSWD) in the Philippines is giving away P5,500 for every Facebook user due to the coronavirus crisis, according to a website link posted on Facebook.",f
2670, Barack Obama “is the first ex-president to ever speak against his successor.”,f
1934, Photo of people in medical scrubs lying on the floor of an operating theatre shows some of the 200 Italian doctors who died of COVID-19 in one day on 3/23/20.,f
3245," The coronavirus “snuck up on us,” adding that it is “a very unforeseen thing.”",f
355," When the COVID-19 vaccine is introduced, microchips will also be introduced into the human body, then 5G networks will come into play, through which the world’s elite will send various signals to nanochips that have settled in human organisms. They will want to send such a signal that only the a “Golden” billion will remain on Earth.",f
1169," Water in Venice begins to become more crystalline, thanks to the ban in Italy by COVID-19.",f
3060, Photo shows packed beach of re-opened Jacksonville Beach on CNN.,f
724, The list shows the medicines issued by a doctor in Gangaram (India) hospital to alleviate coronavirus symptoms.,f
3339, “Why did the US (NIH) in 2017 give $3.7m to the Wuhan Lab in China? Such grants were prohibited in 2014. Did Pres. Obama grant an exception?”,f
2829, People are offering prayers in groups on rooftops despite lockdown. That too when cases of coronavirus in India are continuously increasing.,f
1666," That the China-centered coronavirus had infected 2.8 million people and killed 112,000.",f
3421," The British already have a natural immunity to COVID-19. So, the quarantine can be lifted earlier.",f
534, Cuba discovered a serum that cures COVID-19.,f
3982, A video shows riots in London caused by the coronavirus crisis.,f
1253," Coronavirus killed 112,000 people in China.",f
344, Chicken infected from coronavirus found In Bangalore.,f
3035, Two WhatsApp audio files claim that gangs of roughly 30 drug addicts are looting shops and terrorizing workers in central São Paulo during the COVID-19 lockdown.,f
3153, All fruit and vegetable markets in the Indian city of Chennai and across the state of Tamil Nadu have been ordered to close in an effort to curb the spread of the novel coronavirus.,f
1005, Donating plasma or blood is free testing for the coronavirus.,f
9," Video shows Elisa Carrió, former deputy of the Nation for the Autonomous City of Buenos Aires, calling for a march for freedom.",f
2735, Indian Government and the WHO advised people not to purchase colors from China for Holi.,f
3769, China finds a vaccine for the new coronavirus.,f
2879, Brazilian President Jair Bolsonaro declared a national holiday due to coronavirus.,f
3118, Officials say coronavirus killed 200 in Iran.,f
1516, Autohemotherapy cures COVID-19.,f
628, This video shows an FBI raid into a synagogue to requisition medical devices.,f
1306, “They create diseases to offer vaccines. There is already a patent for an attenuated coronavirus.”,f
1147, A situation update allegedly from Kenya’s Citizen TV stating the number of COVID-19 cases.,f
3172, Posts shared thousands of times on social media list a number of adverse health effects linked to wearing face masks.,f
2964, COVID-19 self testing by holidng breath and put mustard oil through nose will kill the coronavirus.,f
240, Footage of a large crowd has been shared in multiple Facebook posts claiming to show migrant workers who were stopped at the Delhi-Uttar Pradesh state border during India’s nationwide COVID-19 lockdown in May 2020.,f
2566, Video shows celebrations in Tunisian hospitals because Tunisia is free from COVID19.,f
394, Authorities in the Philippines seize fake cigarettes that were spreading coronavirus.,f
3844, Xiaomi is distributing free smartphones to students who are currently under lockdown and need a phone to study.,f
1672," Tasuku Honjo, Nobel Prize in Medicine 2018, said that “the coronavirus is man-made”.",f
2909, ONU to provide food voucher for coronavirus quarantine.,f
8, Turkish raki prevents COVID-19.,f
2755, Italy decreases the number of politicians to reduce expenses by COVID-19.,f
2079, An image of corpses in plastic bags in a morgue is claimed to be from Spain during the coronavirus crisis.,f
4175, Video shows muslim women spitting in plastic bags and throwing them into the houses to spread coronavirus.,f
128,"Did Texas’ Lt. Gov. Say ‘There Are More Important Things Than Living’?
Dan Patrick called for social-distancing measures to be eased for his state amid the coronavirus pandemic. 




							Correct Attribution",t
186,"Did Empire State Building Display ‘Siren’ Lights During COVID-19 Pandemic?
A strange sight for strange times. 




							True",t
223,"Did Trump Administration Fire the US Pandemic Response Team?
As a new coronavirus spread in 2020, so did concerns about the United States' preparedness for a potential pandemic. 




							True",t
457,"Did Trump Say This About the COVID-19 Pandemic?
Two statements the U.S. president made roughly a week apart in March 2020 came under intense scrutiny.




							Correct Attribution",t
548,"Did Italy Confirm Almost 200 Coronavirus Deaths in 24 Hours?
As of early March 2020, Italy had seen the worst COVID-19 outbreak outside Asia.




							True",t
612,"Does This Photo Show Trump Wearing a Protective Mask?
The U.S. president went without a mask for much of his visit to a Ford manufacturing plant in Michigan in late spring 2020. 




							True",t
637,"Will Trump’s Name Appear on COVID-19 Stimulus Checks?
While the unprecedented move could potentially delay these payments, U.S. Treasury officials insist the checks ""are scheduled to go out on time and exactly as planned.""




							True",t
647,"Is This a Real Letter from Trump to US Sen. Chuck Schumer?
Some questioned whether an acrimonious letter from U.S. President Donald Trump to the senator from coronavirus-stricken New York was real.




							True",t
661,"Did ‘Live and Let Die’ Play as Trump Toured Factory Without COVID-19 Mask?
According to the CDC, everyone should wear some sort of protection over their noses and mouths in public settings where it’s hard to keep distance between other people.




							True",t
793,"Did Trump Administration Fire the US Pandemic Response Team?
As a new coronavirus spread in 2020, so did concerns about the United States' preparedness for a potential pandemic. 




							True",t
1053,"Did Italy Confirm Almost 200 Coronavirus Deaths in 24 Hours?
As of early March 2020, Italy had seen the worst COVID-19 outbreak outside Asia.




							True",t
1289,"Did Trump Criticize Governors for Backing off Ebola Quarantines in 2014?
A very old tweet got new life during the COVID-19 coronavirus disease pandemic.




							True",t
1440,"Did CBS News Use Footage from Italy for New York COVID-19 Report?
The news outlet acknowledged the error, but that wasn't the end of the story.




							True",t
1759,"Was COVID-19 Discovered in the US and South Korea on the Same Day?
These two countries took different approaches in the early days of the pandemic and saw vastly different results. 




							True",t
2281,"Did Obama Urge US Pandemic Preparedness in 2014?
""There may and likely will come a time in which we have an airborne disease that is deadly,"" said the former president.




							True",t
2290,"Did Time Magazine Warn About Global Warming, Pandemic Years Ago?
Who could have seen this coming? Just about anyone who can read.




							True",t
2307,"Did Video Show Italian Army Trucks Transporting Coffins Amid COVID-19 Pandemic?
A stark illustration of the tragic impact coronavirus had on parts of Italy in 2020. 




							True",t
2323,"Did Trump Golf, Hold Rallies After Learning About COVID-19 Threat?
After Sen. Mitch McConnell suggested the government's response to the initial coronavirus outbreak was in part distracted by the president's impeachment, rebuttal memes started flying.




							True",t
2344,"Did DOJ Propose Rollback of Defendants’ Rights During Pandemic?
Any changes affecting constitutional guarantees afforded federal criminal defendants in the U.S. would ultimately be up to Congress.




							True",t
2407,"Are These New Zealanders Celebrating the End of COVID-19 Restrictions?
In June 2020, New Zealand lifted all social distancing restrictions related to the COVID-19 pandemic after going two weeks without a confirmed case. 




							True",t
2697,"Was National Stockpile Website Edited After Jared Kushner’s Comments?
On April 2, 2020, Jared Kushner said of the federal stockpile: ""It's supposed to be our stockpile. It's not supposed to be states' stockpiles that they then use.""




							True",t
2785,"Did CBS News Use Footage from Italy for New York COVID-19 Report?
The news outlet acknowledged the error, but that wasn't the end of the story.




							True",t
2955,"Did a Doctor in Italy Warn Coronavirus Wasn’t Just a ‘Bad Flu’?
Physician: ""The situation is now nothing short of dramatic. No other words come to mind.""




							Correct Attribution",t
3057,"Does This Restaurant Receipt Show a COVID-19 Surcharge?
The COVID-19 pandemic has caused prices for meat and proteins to climb across the board.




							True",t
3098,"Is This ‘Shaun of the Dead’ Meme Mocking Real Ohio Protesters?
A viral photograph from a protest against stay-at-home orders during the COVID-19 pandemic was likened to the zombie movie ""Shaun of the Dead."" 




							True",t
3233,"Did an Irish Times Column Express ‘Pity’ for the US?
A scathing opinion column was copied and pasted then circulated online, prompting some to question its authenticity.




							Correct Attribution",t
3392,"Did BBB Warn Against Sharing High School Senior Photos?
Facebook users started a posting trend to show solidarity with 2020's graduating seniors who are finishing high school at home due to the coronavirus pandemic.




							True",t
3761,"Did Amazon Solicit Donations to Help Pay Worker Sick Leave?
After being called out for its approach to supporting seasonal and contract workers during times of crisis, the retail giant made some edits. 




							True",t
3830,"Did Trump Say He ‘Tested Very Positively’ for COVID-19, Meaning Negative?
Is the president trying to confuse us?




							Correct Attribution",t
4007,"Is China Building a Hospital in 10 Days to Treat Coronavirus Patients?
Millions of people are quarantined in China to prevent the spread of the virus.




							True",t
4248, Ghana has 307 ambulances with mobile ventilators.,t
4270,"What Really Works to Keep Coronavirus Away?
 Proper hand-washing is the best thing you can do to protect yourself from a number of diseases including COVID-19.




							News",t
4320,"Who Allowed 14 People with Coronavirus on a Plane to US with Uninfected Passengers?
The CDC had previously stated its intent to block anyone who tested positive for the disease caused by the new coronavirus from flying on an evacuation flight. Who overruled whom?




							News",t
4325, “Bill Gates told us about the coronavirus in 2015.”,t
4336,"Why Hand-Washing Really Is as Important as Doctors Say
Washing your hands decreases the number of microbes on your hands and helps prevent the spread of infectious diseases.




							News",t
4409," Ron Johnson said Americans should go back to work, because “death is an unavoidable part of life.”",t
4410, Image of police punishing people in Indian state of Assam for violating the curfew.,t
4517,"‘Real Doctor’ Promoting Tonic Water for COVID-19 Spreads Dangerous Misinfo
A chiropractor's screed against ""fake news"" and his advocacy for the curative properties of Schweppes tonic water contain large amounts of dangerous misinformation.




							News",t
4518, Says Nancy Pelosi’s coronavirus bill includes “tax credits for solar and wind energy … retirement plans for community newspaper employees … $300 million for PBS … climate change studies” and more.,t
4562,"The Origins and Scientific Failings of the COVID-19 ‘Bioweapon’ Conspiracy Theory
The coronavirus responsible for COVID-19 has deadly adaptations that make it perfect for infecting humans. But this is a testament to natural selection, not bioengineering. 




							News",t
4566,"Kosovar Facebook Pages Use Coronavirus Fears, ‘Blue Lives Matter’ Memes To Trick American Followers
Networks from the Balkans nation are deploying divisive content and patriotic nostalgia, echoing past foreign election-interference campaigns.




							News",t
4575," Says that under order from Gov. Tony Evers, he and his eight children can’t legally have dinner together anymore.",t
4621,"Was That Cough You Had Last November or December COVID-19?
Scientists do not know exactly when or where the first COVID-19 case occurred. Does that mean it could have occurred anywhere?




							News",t
4629,"Are ‘Mass Graves’ Being Dug for COVID-19 Deaths?
New York’s Hart Island has been used as a burial site for unclaimed deceased persons for more than 150 years.




							Mostly True",t
4692, Passengers at Delhi airport got agitated Wednesday morning as their passports were withheld by airport authorities.,t
4697," 2019 coronavirus can live for “up to 3 hours in the air, up to 4 hours on copper, up to 24 hours on cardboard up to 3 days on plastic and stainless steel.”",t
4730,"Is This Timeline of Trump’s Coronavirus Responses Accurate?
U.S. President Donald Trump claimed that he felt COVID-19 was a pandemic ""long before it was called a pandemic,"" but his previous recorded statements paint a different picture. 




							Mostly True",t
4792," Says that “over a 45-minute period that we had the press conference” on the coronavirus on March 13, 2020, the stock market set “an all-time record.”",t
4819,"‘Uncle With Masters Degree’ Gets Facts Wrong in Coronavirus ‘Announcement’
A viral Facebook post amplified dubious and potentially dangerous claims amid an outbreak of the new coronavirus. 




							News",t
4868, Post says Harvard scientists say the coronavirus is “spreading so fast that it will infect 70% of humanity this year.”,t
4875, Coronavirus is also spread through newspapers.,t
4883, The first dog was infected with coronavirus.,t
4897,"‘Good Read From An Immunologist’ Post Misstates Reasons for COVID-19’s Virulence
A viral Facebook post argues the mutation rate of the coronavirus is responsible for its pandemic spread. There is no scientific support for that notion. 




							News",t
4936,"Is NYC’s COVID-19 Death Rate at Least 250x Higher Than Tokyo’s?
A viral tweet from software engineer John McAfee raised questions about social-distancing measures during the coronavirus pandemic. 




							Mostly True",t
4952," Drugs used against malaria (Hydroxychloroquine, Azithromycin) can cure COVID-19.",t
4958," “With regard to the cost, let me be very clear: HHS has designated the coronavirus test as an essential health benefit. That means, by definition, it’s covered in the private health insurance of every American, as well as covered by Medicare and Medicaid.”",t
4997,"Did Disagreement Over Abortion Slow Coronavirus-Relief Talks?
Sources linked to Republican and Democratic lawmakers had each accused the other side of politicizing the negotiations.




							News",t
5007," “So Oscar Health, the company tapped by Trump to profit from covid tests, is a Kushner company. Imagine that, profits over national safety.”",t
5027," Says a study projects Wisconsin’s coronavirus cases will peak on April 26, 2020.",t
5029,"Trump Campaign Threatens TV Stations Over Coronavirus Ad
A cease-and-desist letter from the Trump-Pence campaign committee accuses stations of ""airing a patently false, misleading, and deceptive advertisement.""




							News",t
5055,"If You Get Sick With Coronavirus, Can Donald Trump Make You Stay Home?
Who really is in charge of the outbreak response?  As with most things in American government, the answer is complicated.




							News",t
5058," Of the Trump administration’s European travel restrictions that exempt the U.K.: “Well, you can just get into the Chunnel, and you’ll be in the U.K.”",t
5084, The United States is “actually screening fewer people (for the coronavirus than other countries) because we don’t have appropriate testing.”,t
5097, [SARS-CoV-2] is spreading quickly from gas pumps. Shopping carts as well.,t
5103, Says it was “unquestionably” not within his “legal authority” to postpone Illinois’ primary election by changing the date or shifting to vote-by-mail.,t
5111,"‘Uncle With Masters Degree’ Gets Facts Wrong in Coronavirus ‘Announcement’
A viral Facebook post amplified dubious and potentially dangerous claims amid an outbreak of the new coronavirus. 




							News",t
5142,"List of Grocery Stores with Special Hours for Seniors, the At-Risk, and Pregnant Women
We've compiled a list of major grocery chains offering dedicated hours set aside for members of vulnerable populations during the COVID-19 pandemic.




							News",t
5146,"Can Your Pets Get Coronavirus, And Can You Catch It from Them?
When talking about a virus, the words “get” or “catch” are vague. A more precise question is: Can my cat or dog become infected with SARS-CoV-2?




							News",t
5197, North Carolina “hospital beds are typically 85% full across the state.”,t
5201, A WhatsApp chain cites real research on the survival of different coronaviruses in various materials and in the air.,t
5207,"China’s Official Newspaper Mislabels Video Footage in Coronavirus Coverage
A People's Daily video claiming to show ""full-front disinfection work"" in Wuhan included footage taken at an airport in Taiwan.




							News",t
5217," Germany gave medical protection equipment like masks to China, now it’s missing in Germany.",t
5219," “During the 2009 swine flu outbreak, Biden made reckless comments unsupported by science & the experts. The Obama Admin had to clean up his mess & apologize for his ineptitude.”",t
5225," “We’ve got to give the American public a rough estimate of how long we think this is going to take, based mostly on the South Korean model, which seems to be the trajectory that we are on, thankfully, and not the Italian model.”",t
5244,"China’s Official Newspaper Mislabels Video Footage in Coronavirus Coverage
A People's Daily video claiming to show ""full-front disinfection work"" in Wuhan included footage taken at an airport in Taiwan.




							News",t
5274,"Can Contaminated Money Spread the New Coronavirus?
The World Health Organization has advised people to “wash their hands after handling banknotes.” 




							News",t
5278, Says 80% of novel coronavirus cases are “mild.”,t
5283, Says truck drivers are being turned away from fast-food restaurants during the COVID-19 pandemic.,t
5329, Photo of an Italian doctor waving goodbye to co-doctors as he is about to die due to coronavirus.,t
5342,"The Origins and Scientific Failings of the COVID-19 ‘Bioweapon’ Conspiracy Theory
The coronavirus responsible for COVID-19 has deadly adaptations that make it perfect for infecting humans. But this is a testament to natural selection, not bioengineering. 




							News",t
5362, “You’re more likely to die of influenza right now” than the 2019 coronavirus.,t
5363,"Coronavirus: It’s Time to Debunk Claims That Vitamin C Could Cure It
In the midst of the novel coronavirus outbreak, some “influencers” are claiming that taking mega-doses of vitamin C can cure COVID-19.




							News",t
5379,"Is the Loss of Your Sense of Smell and Taste an Early Sign of COVID-19?
Doctors from around the world are reporting cases of COVID-19 patients who have lost their sense of smell, known as anosmia, or taste, known as ageusia. 




							News",t
5385, Jobcenters (for unemployed people) close from today on in Germany.,t
5440,"COVID-19 Is a Serious Threat … But So Are Memes Claiming It’s NOT
The story of a Texas woman who reportedly shared a Facebook post claiming the coronavirus outbreak was a hoax — and later reportedly died from the virus — reminds us of the dangerous potential of misinformation.




							News",t
5480,"Is Trump Admin Seizing COVID-19 Protective Equipment from States?
An urgent shortage persists of N95 masks and other supplies in U.S. medical facilities. 




							Mostly True",t
5490, “Wisconsin is the only state where all Republicans voted against protecting its citizens.”,t
5505,"Stopping Coronavirus — What Does the Evidence Say Is Best?
A variety of emergency responses and policy strategies have been implemented with different outcomes so far.




							News",t
5523, Did genetic mutations cause the coronavirus to become more dangerous.,t
