,title,label
4128, A Whatsapp message allegedly from a Chinese doctor and CNN that says coffee can prevent coronavirus,f
690, A man in Italy killed himself after he lost his family to the coronavirus.,f
351," In the backdrop of the lockdown, videos of wild animals taking over the roads are surfacing on the internet. Among them, a set of pictures of a herd of deer is doing the rounds on social media claiming that these pictures are from Lake Club, Chandigarh.",f
4898, Photographs of coronavirus patients casket in Italy.,f
1457, Disinfectant booths remove 99% of viruses.,f
3126," This video reveals the manipulation behind COVID-19 pandemics, in order to install a dictatorship order.",f
1636, WHO advises population to avoid having unprotected sex with animals.,f
3729," “Germany and the United States are the two best in deaths per 100,000 people, which, frankly, to me, that’s perhaps the most important number there is.”",f
3453, Coronavirus was found in meat (mutton).,f
3688, A video of an alleged seer who predicted the coronavirus in December 2019,f
3718, Germany refused to take any help from China.,f
196, A Muslim police officer is beating up a temple priest for breaking lockdown orders in India.,f
642, Facebook posts shared hundreds of times claim US President Donald Trump approved a $2.5 million fund for Madagascar to mass-produce a herbal remedy touted by the island’s president as a cure for COVID-19.,f
110, IndianTelecommunication Department offering free internet services during lockdown to work from home.,f
4752," Bolivian minister of the presidency, Yerko Nuñez, announced that the international community compromised economic support of 100 million of dollar to Bolivia in order to be used freely against the pandemic COVID-19.",f
3133, Getting a flu shot increases risk of COVID-19.,f
2995, There are one hundred children infected with COVID-19 in the main hospital in Lima.,f
3550, The Department of Homeland Security (DHS) plans to mobilize the National Guard to enforce a nationwide 14-day quarantine.,f
2101, Italy has reduced the number of politicians due to “the coronavirus crisis”.,f
1962, Says certain states are banning the sale of alcohol.,f
4237, North Korea will kill anyone who gets COVID-19.,f
2500, A U.S. House bill would give government the power to forcibly take your family members from your home and quarantine them.,f
4147, This map shows when different parts of France will get out of confinement.,f
1795, Broiler chickens were found to have coronavirus in Mumbai.,f
5456," The front page of a 1962 issues of “La Domenica del Corriere”, showing people moving around on small vehicles with a glass protection. The illustration would allegedly have predicted coronavirus and the social distacing measures adopted to stop the pandemic.",f
1792, A photo has been shared hundreds of times on Facebook alongside a claim it shows coffins of coronavirus victims in Italy.,f
5237, The health insurance fee in South Korea will increase because of the treatment cost for Chinese patients.,f
3011, Video of Chinese people not being allowed into the supermarkets of Australia.,f
1099, Coronavirus is actually chemtrail lungs.,f
3831, Malaysia dismissed residents outside the home with drones that shoot fireworks.,f
4006, Coronavirus will be cured within 2 hours by drinking bitter gourd juice.,f
2886," A post has been shared multiple times on Facebook, WhatsApp and Twitter by India-based users alongside a claim that the World Health Organization (WHO) has issued guidelines on COVID-19 lockdown.",f
1829, The Spanish political party Vox assures that the government is hiding the images of hundreds of coffins in a parking lot.,f
119," Advisory issued by the state police of Telangana (India) instructing people to be vigilant about the possibility of increase in thefts, due to the COVID-19 crisis in the country.",f
1396, Ginger can cure and protect you from COVID-19.,f
2127, An image shows a woman in Italy clutching her 18-month-old child tightly to her chest before dying of coronavirus.,f
518, WHO says Ibuprofen drugs can make the coronavirus live longer.,f
5144," Few people are infected with the new coronavirus, so one should not be afraid of it.",f
1860," Video of Byculla (Maharashtra, India) MLA Waris Pathan threatening police to open a mosque during the Indian lockdown.",f
925, The British Army is setting up a military camp at the site of a former infamous prison in Northern Ireland as part of the effort to fight coronavirus.,f
3834, Video of mass grave claiming to be Italy.,f
1233, Italians bidding goodbye to the world because of coronavirus.,f
4003, Son of brazilian anchor Willian Bonner requested and received COVID-19 emergency aid of R $ 600.,f
2517, Ecuadorean doctor saves lifes during the Wuhan crisis.,f
666," While COVID-19 tests on sick people take from 10 to 20 days to show results, on dead people the results are given instantly.",f
3661, Speech from Spanish King Felipe VI about coronavirus was plagiarized from the book “Palmeras en la Nieve” or “Las Palmeras.”,f
4413, A health expert surmises that the new coronavirus might not spread in Nigeria because of the hot temperature.,f
3870, This virus must be old because the label on a bottle of disinfectant from 2015 shows “coronavirus“.,f
2842, Photos of Australian $10 banknotes have been shared multiple times on Facebook and Twitter alongside a claim that the note features images representing coronavirus and the billionaire philanthropist Bill Gates.,f
3666, Johns Hopkins University says coronavirus fatalities in Colombia are the third lowest in the world.,f
673," A mixture of alcoholic beverage Tanduay, disinfectant cleaner Zonrox, and other products like cologne and hand sanitizer can be used as alcohol or hand sanitizer.",f
3149, Claims that Colombian President Iván Duque approved collective dismissals of workers due to the emergency caused by COVID-19. Some of the messages attached as proof are screenshots of Resolution 0803 of 2020 of the Ministry of Labor.,f
3839, A photo showing scores of green parrots sitting on sacks of grain has been shared thousands of times in multiple posts on Facebook and Twitter alongside a claim it was taken during a nationwide coronavirus lockdown in India.,f
5071," 4,600 Chinese arrived to Hakata Port, in Japan.",f
1755, A video claims to show an Eid prayer in China in December 2019.,f
2169," Video shows bats found under the tiles of many roofs in Hubei, China, that were the source of coronavirus.",f
806,"Will Eating Bananas Prevent Coronavirus Infection?
Bananas are a good source of various nutrients, but eating them doesn't offer solid protection against COVID-19.




							False",f
2764, A video shows a man got slapped in the behind by police with a bat due to the violation of the quarantine rules.,f
3266, Facebook posts shared thousands of times claim that people in Lesotho are “immune” to COVID-19 because the country apparently created a remedy for the disease.,f
2468, Riots in London due to the unavailability of food items. The United Kingdom will be locked down by tonight. Army soldiers take to the UK streets.,f
1522, The text claims that there are 9 newly infected with coronavirus in Bitola.,f
1248," Teresa Rodríguez, Andalusian left-party leader, wants to “take savings from citizens” to create a public bank.",f
4549, A news article headline says the Chinese team of 15 doctors sent to Nigeria have all tested positive for coronavirus.,f
2502," Facebook posts shared thousands of times feature a video of U.S. officials talking to reporters, with captions claiming they are announcing the arrest of a Chinese scientist.",f
1240, UNICEF circular on coronavirus prevention.,f
443, A video shows Chinese police crackdown on suspected COVID-19 patients.,f
1181," Kennedy Center, PBS donated to Democrats after getting COVID-19 stimulus money.",f
639, Russian government has unleashed lions on the streets to impose a public curfew.,f
1804," Israel has zero death toll during the COVID-19 pandemic because every Israeli drink hot lemon green tea, which can kill coronavirus.",f
1561, The WHO recommended that all countries go into quarantine to combat COVID-19.,f
3359, South Korean presidential Blue House forbids the term “Wuhan pneumonia.”,f
3568," If you forward a WhatsApp message to 13 people, Rs.400 will be credited as balance under smart city scheme.",f
65," A graphic video shows dozens of dead bodies washed onto a beach. These are COVID-19 infected dead bodies, which some countries are throwing into the seas. Users are warned to stop eating seafood.",f
3911, 5G towers have a ‘VOC 19’ component and cause coronavirus.,f
5370, US President Donald Trump has failed to contain the coronavirus outbreak in the US as a result the Holy Quran is being read in the White House.,f
1033," Drinking two spoonfuls of palm oil daily protects against coronavirus, according to the World Health Organization.",f
5087, Photo representing the suffering of a migrant worker during the current lockdown in India.,f
77," Multiple posts on social media claim that schools in South Africa will reopen months from now in September, as a result of the increase in COVID-19 cases.",f
4788, A photo shows the newly built hospital in Wuhan.,f
3442, A scientific paper published in Nature in 2015 shows that the new virus was developed in labs.,f
2231, Messages that claim that the Government knows where we are at all times thanks to an application that Google has installed on our phones.,f
2640, A video posted on Twitter shows a group of Chinese people converting to Islam under the argument that Muslims are immune to COVID-19.,f
3286, A video claiming that the $ 100 bills are being printed without a number in Argentina.,f
751, A claim that neem leaves can cure the novel coronavirus and relieve its symptoms has been shared thousands of times in multiple Facebook posts.,f
100," Image of Muslims violating lockdown restrictions and praying in Purukathur, Tamil Nadu, India.",f
993, Scientists “are shocked to discover that weed kills coronavirus.”,f
1698, Chinese people are not allowed in supermarkets in Australia.,f
776, Video of Muslims being trained to sneeze purposefully to spread coronavirus.,f
1034, Claim that a Japanese Nobel Prize-winning scientist said coronavirus is unnatural and man-made.,f
25, Remedy recipe: (1) boil tea with bitter melon. (2) Lemon juice with salt or Chinese mesona,f
3037, The WHO has issued a protocol for lockdown extension providing a relaxation period of five days.,f
2271," Post claiming that Myanmar found COVID-19 treatment medicine called “chlorofos,” a medicine to treat malaria. The post also claims “chlorofos” is one of the WHO’s selected medicines to treat COVID-19.",f
2509, COVID-19 was created in a lab to be used as a biological weapon.,f
2897," Self-medicate COVID-19 using a home remedy with aspirin, lemon and honey.",f
977, Getting a flu shot increases the risk of coronavirus by 36%.,f
2528," A video showing a protest by doctors from La Rioja against Alberto Fernández, president of Argentina.",f
4473," Donald Trump has stopped 5G, has canceled Bill Gates’ ID2020 and H.R. 6666 COVID-19 Trace bill.",f
2835, 70 billion coronaviruses need to enter your body to get infected.,f
2776, “Trump said ‘hundreds’ of governors are calling him…& we only have 50.”,f
2375, Video shows Gujarat Police asking money (bribe) from migrants walking on railway tracks amidst nationwide COVID-19 lockdown.,f
3997, The Israeli Biological Institute is the first to develop an antibody to treat the novel coronavirus.,f
750," Beijing and Shanghai have been preserved from the pandemia of COVID-19, proof that the virus has been created and used by China as a weapon.",f
5280," Multiple Facebook posts shared thousands of times in April 2020 purport to compare novel coronavirus lockdown measures in countries including South Korea, Japan and the Philippines. The posts claim the virus is now “gone” in South Korea because residents stayed at home for three weeks and that the epidemic has been “controlled” in Japan. The posts also claim that by contrast, people in the Philippines have taken a careless approach to the virus.",f
1413, Photo shows food being distributed to Rwandans during coronavirus lockdown.,f
923,"Was This ‘Health Bulletin’ an Accurate Coronavirus Warning?
A viral social media post erroneously advised the public to ""keep your throat moist"" in order to avoid contracting the respiratory infection.




							False",f
2790," The coronavirus has already existed, even in domestic animals, and there is a vaccine to fight it.",f
1880, Photograph proving that there’s no more room in Italian hospitals.,f
1291, CDC sponsored Facebook post asking for help with “escaped” coronavirus patient.,f
2560, The photo shows the heart of someone who has COVID-19.,f
3923, People with type A blood are more prone to get the new coronavirus.,f
212," Eating alkaline foods are an effective treatment against COVID-19. SARS-Cov-2 does not survive when the pH of the body is above 5.5. A few food itens with alkaline pH: orange, lemon, avocado, pineapple, mango and garlic.",f
4232," A message asked people not to eat bakery food as it is not washable even if infected from the coronavirus, using a logo of the WHO.",f
2884," Ghana’s leading biomedical research institute, Noguchi, approves COA FS, a Ghana-made food nutritional supplement, to fight the coronavirus.",f
868, Councilor Pen White-Chung said coronavirus is from the USA based on a Chinese academic study.,f
1236, A Postobon tank in Colombia was infected with coronavirus and all sodas were contaminated.,f
1467, U.S. Speaker of the House Nancy Pelosi said she won’t pass new economic stimulus package unless senior citizens are excluded.,f
2001, Vox is going to donate the money it receives for representation in institutions to public health.,f
2378, Education Ministry announces all students are passing the actual course without making exams because of coronavirus.,f
5518, The Brazilian state of Piauí was able to empty the COVID-19 ICU beds with the use of chloroquine.,f
3097," A video caption said: “Doctor affected by the virus in a hospital in Wuhan, China.”",f
2824, President Donald Trump announced commercialization of a vaccine.,f
3748, Doctors and police will massively check everyone for coronavirus in Kazakhstan.,f
167, Image of peacocks gathered at Ooty-Coimbatore road in India amid Nationwide Lockdown.,f
311," Boris Johnson refused 50,000 ventilators offered by the EU.",f
4159, Coronavirus has an effect on a person’s lips.,f
5373, Chinese panic video over coronavirus.,f
1869, Ecuadorians dump their dead by COVID-19 into the sea.,f
3190, A stealth drone is used to intimidate people who do not comply with the curfew in Brazil.,f
1197, Coffee prevents coronavirus.,f
345," Video of migrant labourers coming onto the streets in Ahmedabad, India due to lack of rations provided to then during the COVID-19 crisis and lockdown regulations.",f
1812," Switzerland, Turkey, Czech Republic, Ukraine – leave the “coronavirus project”. Only Lithuania continues quarantine for another two weeks.",f
1410, A police personnel has been infected with coronavirus in Bihar’s Hajipur,f
2320, The use of face masks increases the risk of developing COVID-19.,f
4632, WHO states new coronavirus does not spread via the asymptomatic carriers.,f
4955, Post involves a video that shows how donations to charities in street markets do not go to poor people in Bolivia.,f
1203, Notice for preparing emergency drugs was released on social media for alumni of Seoul National University College of Medicine.,f
81, New vaccine can help cure coronavirus in three hours.,f
1253," Coronavirus killed 112,000 people in China.",f
4082, Video shows an orangutan who started washing its hands after watching the zookeepers do so during the coronavirus pandemic.,f
3369," A photo caption reads: “The person in this image came with the Chinese lady who tested positive for coronavirus, fled to avoid medical tests and is reportedly hidden in the Delgoda (Sri Lanka) area.”",f
1336, Sanitiser bottles inside a parked car triggered fire due to heat wave in Bhopal.,f
1443, Viral video shows a man having great difficulty breathing. Even the medical team keeps a safe distance from this man. These videos are shared as a patient suffering from COVID-19.,f
19, WhatsApp messages that claim that the Washington Post has confirmed that the origin of SARS-CoV-2 is due to a security breach in a laboratory in Wuhan.,f
2207, A post says that most EU countries do not pay for electricity during the pandemic.,f
1934, Photo of people in medical scrubs lying on the floor of an operating theatre shows some of the 200 Italian doctors who died of COVID-19 in one day on 3/23/20.,f
379, You can kill the coronavirus by drinking hot drinks.,f
4471," The radio station Sonora announced in a program that the President of Guatemala, Alejandro Giammattei, would close the country for 15 days. The audio began to circulate on WhatsApp and went viral.",f
2814, This video shows a woman eating a bat soup in Wuhan.,f
2462, 86 clients of a brothel in quarantine after a prostituted tested positive in coronavirus.,f
2549," In Spain, Extremadura region will allow people to go for a walk in big boulevards.",f
4165," Facebook and Instagram posts shared thousands of times claim that vaccines directly violate the Nuremberg Code, a set of research ethics principles for human experimentation established after World War II.",f
3179, Nobel Laureate Dr. Honjo has claimed COVID-19 virus to be man made in Wuhan Laboratory.,f
553, Mustard oil can kill coronavirus.,f
1794, A vaccine for COVID-19 has been found.,f
1447," In Singapore, Hong Kong people ran into the supermarket in a panic to buy toilet paper.",f
1317, El País publishes that Renfe is proposing an ERTE for its employees due to the coronavirus.,f
2976, A video showing two journalists talking at a White House briefing is the proof a vaccine exist.,f
2311, The largest coronavirus cluster in Indonesia is 10 thousand GBI and GPIB Priests from Italy and Israel.,f
3757, The Syrian Governorate of Suwayda is quarrying 525 citizens on suspicion of having COVID-19.,f
4388, Video shows a baby was delivered with its amniotic sac because the mother has COVID-19.,f
3690," Drauzio Varella, one of Brazil’s most famous doctors, stated in a video on 3/22/20: There’s no coronavirus crisis; this is just a strong cold. There’s no reason for changing your routine unless you are infected.",f
5411, A 1981 book predicted the coronavirus outbreak.,f
1750, 59 church congregation in Africa killed after drinking Dettol to prevent coronavirus.,f
2817, Vitamin C and lemon water prevent coronavirus.,f
4054, A train carrying vaccines with the inscription “COVID-19.”,f
42, Video of a doctor fainted on the floor after getting infected with coronavirus.,f
1931, Video of Chinese Prime Minister Li Keqiang visiting a mosque and offering prayers seeking protection to the country from coronavirus.,f
695," An image of a doctor goes viral with the claim that Dr. Usman Riyaz died while treating coronavirus patients in Delhi, India.",f
3257, Coronavirus shape successfully photographed by Indian scientists.,f
2197, Italian TV host was moved by the reporting of a young child death due to COVID-19.,f
1915," A video of police officers immobilizing a screaming woman. The caption states that they were being beaten by the police because they refuse to go to their houses during lockdown in Minas Gerais, Brazil",f
1027," In order to save Pakistani people from the coronavirus, Prime minister Imran Khan has started prayers in Shiva temple in Ciyal Kota (Pakisthan) which had been closed for 72 years.",f
1661, Prolonged use of face masks reduces the circulation of oxygen in the blood and can lead to death.,f
1064, Italian doctors defied WHO rule not to conduct autopsy and found that the Covid-19 caused by bacteria and aspirin is a cure.,f
650," COVID-19 patients are dying from thombosis, not from a lung infection, hence UCA unit are useless, and people should be treated at home with antiinflammatory drugs.",f
3278, Italian doctors recommend taking off shoes when you get home.,f
2542, A Muslim boy is spitting on bread slices to spread coronavirus.,f
2351, Pope Francis asked believers to put a white handkerchief on their doorstep for the plague to go away.,f
5060, Statistics are predicting millions of dead people and billions of infected people in a few days.,f
1819, Missouri students will have to repeat the school year because of COVID-19 school closings.,f
1324, The intestinal bacteria named Prevotella is actually killing patients suffering from COVID-19  after they are with the virus.,f
2253, As per ICMR study there’s been not a single case of COVID-19 among indigenous Assamese communities in India.,f
4627, Chickens cause coronavirus.,f
4174," Walmart, Kroger, Amazon, Target and Costco had no reported cases of coronavirus in the news.",f
1275, Madagascar is leaving World Health organisation and encourages other countries to do so.,f
1018, Colombian President Ivan Duque is one of the leaders who best faced the COVID-19.,f
3540, A Galician residence has”thrown away” sanitary material donated by Spanish businessman Amancio Ortega.,f
1960, Claim that official data show that there were more deaths in Italy in 2019 than in 2020.,f
706," In the Philippines, Bagong Alyansang Makabayan (Bayan) Secretary General Renato Reyes was spotted panic buying in an S&R Branch.",f
1409, China needs coronavirus SWAT (special weapons and tactics) police teams to arrest this coronavirus victim.,f
2427, A post says the coronavirus can be slowed or stopped with the “immediate widespread use of high doses of vitamin C.”,f
2329, “The COVID-19 future vaccine will come with the ID — a mark. The ID tells everyone you are free of COVID.”,f
3591, People older than 60 are not given medical help in Italy anymore.,f
2020, Prime Minister Narendra Modi announced a 14-hour curfew as the virus lives for 12 hours on surfaces.,f
496," Bill Gates wants to implement microchips, to depopulate the planet and he is sued in India for killing people with vaccines.",f
5294, Initial lack of evidence for human-to-human COVID-19 transmission unusual.,f
2063, These stray dogs were hit and murdered to avoid COVID-19 spreading in Mexico.,f
934," Facebook users calling for mass meditation, “to open up magical portal” that will stop coronavirus and 5G (that allegedly causes coronavirus).",f
4796, A post warning people to stay at home shows rows upon rows of coffins in “Italy.”,f
5285, Sanitizer manufacturer Dettol knew about the new coronavirus before it was reported.,f
3524, Iceland tested its whole population.,f
2547," A video of a woman who identifies herself as Isabel Bellostas Escudero, alleged “doctor” and “pediatric researcher,” who recommends the consumption of Vitamin C to prevent the coronavirus.",f
3898, ICU units in Rio de Janeiro are closed because of lack of patients.,f
699," A WhatsApp forward attributed to CNN claims Dr. Li Wenliang, the whistleblower of the Chinese government’s propaganda about COVID-19, has documented a research report. According to this report, chemicals like Methylxanthine, Theobromine and Theophylline stimulate compounds that can ward off this virus in a human body with at least an average performing immune system.",f
5339," Going near a fire or stove after applying hand sanitizers, causes more fire as it contains alcohol.",f
2595, The EU has confirmed that 5G networks are harmful to people’s health.,f
394, Authorities in the Philippines seize fake cigarettes that were spreading coronavirus.,f
5039, Statistics of deaths per million inhabitants show that COVID-19 pandemic in Brazil is not serious.,f
3741," People in Kolkata, India, breaking lockdown and pelting stones on police.",f
446, Tips for the new coronavirus: Holding breath and drinking water.,f
1987, PCR tests cannot detect a new coronavirus.,f
3574, Police have not issued any “domiciliation order” in Madrid to stay at home under a fine of 1000€.,f
3344, COVID-19 is safe for a healthy population. Medical facilities are overloaded due to panic.,f
121, “Every election year has a disease” — SARS in 2004; avian flu in 2008; swine flu in 2010; MERS in 2012; Ebola in 2014 and 2018; Zika in 2016 and the coronavirus in 2020.,f
2825,"Did President Trump Say ‘People Are Dying Today That Have Never Died Before’?
A number of hoaxes have circulated amid the COVID-19 pandemic.




							False",f
1357, A video of a television presenter where she says “thank God things get complicated” referring to the coronavirus in Germany.,f
1896, Uganda has postponed general elections due to COVID-19.,f
260, There is a COVID-19 case in Ethiopia.,f
4935, A WhatsApp message that ensures that the coronavirus attacks hemoglobin in the blood and not the lungs.,f
3299, Pakistani Dr. Usman Riaz speaks about coronavirus before his death.,f
4463," Multiple Facebook and Twitter posts shared hundreds of times claim the antiviral medicine remdesivir has been approved by the US Food and Drug Administration (FDA) as a treatment for the novel coronavirus, which causes the disease COVID-19.",f
2463," In Almaty, the American BioLAB shows no signs of participating in the fight against coronavirus, while the whole of Kazakhstan has been making every effort for almost a month in the situation with the spread of coronavirus infection in the country.",f
607, UK Prime Minister Boris Johnson met reporters after recovering from COVID-19.,f
829, News about COVID-19 can only be shared after seeking the government’s permission.,f
1787, Policemen in China chase COVID-19 in a subway station.,f
1143," The San Marcos 2020 National Fair in Aguascalientes, Mexico, was canceled by the new coronavirus.",f
4033, The WHO has issued an alert against buying holy colors from China,f
1307, A Royal Decree-Law approved and published in the Official State Gazette (BOE) would allow people who regularly do sports to run during the state of alarm.,f
686, The Success of an Egyptian serum in treating coronavirus.,f
29," Video of an FBI raid. In the captions, it says the agents were seizing Chinese N95 masks that were contaminated with COVID-19.",f
4202, WalMart reducing hours of operation.,f
3888, Chewing raw onions can cure coronavirus.,f
3368," Luciano Hang, Roberto Justus (Brazilian businessmen, pro-vertical isolation tactics) and Eduardo Costa (singer, Bolsonaro supporter) donated 4 million Brazilian reais and 90 respirators to SUS (National Health Care system).",f
2318, Muslims are hoarding food that is distributed in the lockdown.,f
2894, A video clip shows a doctor couple who died after treating 134 COVID-19 patients.,f
1402, Video showing “COV-19” writings on a piece of equipment installed in 5G towers in United Kingdom.,f
2597, The Simpsons predicted the epidemic.,f
4736, A kit for coronavirus self-diagnosis is available.,f
4290," A Twitter user tweeted that there’s community transmission of COVID-19 in Kano, Nigeria.",f
454, French Minister of Justice Nicole Belloubet threathened the famous anchor Jean-Pierre Pernaut after he criticized the government policy about the pandemic on air.,f
2576, A video clip shows the hanging bodies of a mother and child who have committed suicide in Gujarat because they did not have food during the current COVID-19  lockdown.,f
4311, Advices from the university Tec de Monterrey scientists (Mexico) to prevent the new coronavirus.,f
513, Drinking hot water ou tea kills the new coronavirus because it cannot resist heat.,f
2216, Daughter of Santander’s CEO in Portugal shared a message about her father’s death from COVID-19.,f
4942, Journalists admitted that the COVID-19 pandemic is a hoax.,f
4599, United States study the possibility of letting die people with Down syndrome or disabilities with coronavirus.,f
5, Ivermectin is the cure for COVID-19.,f
1821, Photo of a family which committed suicide due to hunger during the lockdown.,f
3296, Bolivian Government Minister Arturo Murillo in a conference asked women to get their uterus ready because the crisis of COVID-19 comes soon.,f
438, Video of police strictly implementing lockdown in Spain.,f
1749, Quarantine video is allegedly from different cities in Turkey.,f
2303," Yopal, Colombia, already has deaths from coronavirus",f
1541," Video shows Rashtriya Swayamsevak Sangh (RSS) members paying respect to doctors in Aurangabad, Maharashtra, India.",f
278, Video post claiming that COVID-19 infection can be identified by holding breath for 10 seconds.,f
2936," A video of food packets deposited on a street has been viewed millions of times on Facebook, Twitter and YouTube alongside a claim it shows food donations for people in Turkey during a novel coronavirus lockdown.",f
339," Average American has less than two-tenths of one percent chance of getting coronavirus, and thus public health officials overreacted to the pandemic.",f
4106, Tamil Nadu government approves Thanikasalam Siddha Medicine for treatment of COVID-19.,f
4043, Washington admits it is the responsible for COVID-19.,f
5006, Health authorities say shaving a beard protects from COVID-19.,f
2209, Coronavirus contains “HIV insertions.”,f
127, There is a new case of COVID-19 in Sacedón (Spain).,f
315, Indian state of Madhya Pradesh’s government has issued an order to shoot at sight due to failure at lockdown implementation.,f
201, Video shows quarantined patients dancing in a COVID-19 center in Mumbai.,f
3371, This map shows that the spread of coronavirus epidemic is the same as 5G deployment on French territory.,f
889, Claim that Dr. Fauci said every American should be microchipped.,f
1437, Supreme Court of India has banned everyone except the Government to share any message about the coronavirus.,f
520, Traditional cures and self-checks for the coronavirus.,f
634, Multiple posts shared with pictures of an aircraft delivering supplies claim to show the delivery of coronavirus vaccines from China to a Nigerian airport.,f
4683, Muslim owned restaurants in Bengaluru have chefs brainwashed by Markaz attendees and are spreading coronavirus by spitting in the food.,f
2166, India spraying pesticides at night to prevent COVID-19.,f
3199, A post in Facebook that said the Health Ministry of Costa Rica does coronavirus test home by home to suspicious pacient.,f
2822," When a police officer enforced lockdown orders on people in a temple in India, he was beaten up there.",f
2450, A statue of the Virgin Mary from Loreto will be carried by a plane over Italy to ask for the pandemic of COVID-19 to stop.,f
1309, Photos of medicines from the US which will be only given to selected people by the Indian government in the name of COVID-19 treatment to eliminate them.,f
1310,"Is ‘COV-19’ Inscribed on This Piece of 5G Equipment?
An old piece of television equipment was used to further a conspiracy theory about 5G and COVID-19. 




							False",f
1715, Georgian homeopath discussed a homeopathic drug with crocodile blood that cures coronavirus.,f
3887, Cuban researchers have developed a cure against COVID-19.,f
2804, Boy washing apples in a sewer claimed to be from India and is linked to the coronavirus,f
2414, Putting an onion in your room can help prevent COVID-19.,f
1838, “19 Tigers fans got infected with COVID-19 in NY.”,f
4052, Russian President Vladimir Putin released 800 lions and tigers across Russia to stop people from leaving home.,f
1431," Claim that despite the fact that the crisis headquarters in the North Macedonian town of Stip announced that the textile factories in Stip will be closed due to established cases of coronavirus infections, some of the factories are still working.",f
2800, Muslims scattered currency notes on a road in Indore to spread coronavirus.,f
2104, Anyone in Manchester with blood group O negative should go to the Royal Infirmary as they have run out of blood.,f
193, H1N1 was more lethal than COVID-19 in Brazil.,f
2388," Video showing police beating people in China, linked with the outbreak.",f
2113, If Queen Elizabeth II tested positive for coronavirus.,f
4046, Video of women jumping from a building after being locked by the Indian police for shopping during the lockdown in the country to contain COVID-19 spread.,f
3903, The spread of the new coronavirus was planned by the Rockefellers years ago.,f
5250," An article stating that Italian authorities knew about a promising drug that could cure Covid-19, but they ignored it.",f
3469, Eating raw garlic and tumeric every day protects you from coronavirus.,f
5530," Legislator from Nuevo León, Mexico says there are inconsistencies in COVID-19 tests.",f
3968," A PDF document, allegedly from the Spanish Civil Guard, details “opening activities” during the state of emergency for the coronavirus and under what conditions their mobility to carry them out is justified.",f
4212," Harry Kissinger quoted as saying “Once the herd accepts mandatory forcible vaccination, it’s game over”.",f
2124, Person infected with coronavirus bit a doctor’s jugular.,f
2696," In France, Mulhouse’s ice rink has been converted into a morgue.",f
2202," A fighter aircraft crashed in Tenjin, China. It failed to defect from China.",f
2009, Inhaling steam of orange peels and sea salt will kill the coronavirus.,f
4593," The real cause of death is not pneumonia, but thrombosis. The virus is not a problem.",f
1214," Luc Montagnier, a Nobel prize winner, claims that Sars-Cov-2 was made in the laboratory to create an HIV vaccine.",f
3922, A video says the Vatican confirmed Pope Francis and two aides tested positive for coronavirus.,f
4555, Coronavirus patients are being caught on highways in China.,f
2505, The remedy for coronavirus is in a page of the Koran.,f
3245," The coronavirus “snuck up on us,” adding that it is “a very unforeseen thing.”",f
976, The French Education Minister has postponed the summer holidays because of the coronavirus outbreak.,f
2653, A Venezuelan man with coronavirus is spreading the virus in a small Colombian city.,f
770, Ministry of health’s emergency notified the public about the new coronavirus outbreak. (Jan. 29),f
2527, Ireland is going into a full lockdown.,f
392, Amazon is delivering economic help in Venezuela because of the pandemic spread of COVID-19.,f
3397, Coronavirus will be cured after a 14-hour curfew.,f
3829," Multiple Facebook posts shared hundreds of times claim doctors from the National Taiwan University Hospital (NTUH) in Taipei have found that COVID-19, the disease caused by the novel coronavirus, is a combination of AIDS and SARS.",f
4540," In the United States, WIC receivers still only get one type of food during a pandemic.",f
2085, The Department of Health (DOH) reports fake cigarettes that spread coronavirus have reached the Philippines.,f
361, Viral publication says a video shows a “gay party in Italy few weeks before COVID-19.”,f
2189, A voice note says that the government will apply a total lockdown for two months.,f
4226, Image of group of people carrying a placard congratulating President and Prime Minister for eliminating coronavirus from Sri Lanka.,f
3430, “Sunlight actually can kill the [novel coronavirus].”,f
2969, Canada is free of COVID-19.,f
2749, Facebook videos suggest that the use of bioresonance can cure COVID-19.,f
4714, Lemon and bicarbonate can cure coronavirus.,f
4154, Work suspension in Ecuador due to coronavirus since Monday 09/03/2020.,f
1928, First policeman infected with coronavirus in Ecuador.,f
3499, The Portuguese soccer player Cristiano Ronaldo decided to turn his hotels into free hospitals,f
2361," 1. Chinese Prime Minister Li Keqiang visited a mosque and seek protection to the country from coronavirus. 
2. Chinese president Xi Jinping visited a mosque in China after realizing the fact that only Allah can save China from this epidemic.",f
2017, Hot lemon juice prevents coronavirus.,f
5101, President Trump’s use of data for deaths from swine flu and seasonal flu.,f
1485, People have thrown currency notes on road to spread the COVID-19 infection.,f
2316, Italian Red Cross gives the recipe for making amuchina (hand sanitizer) at home.,f
3632," Image of piles of money scattered on the street with text saying that “Italian people are throwing money on the streets as a reminder that money can’t buy everything, as exemplified by the COVID-19 pandemic”",f
2333, Video shows COVID-19 patients lying dead on the ground in India.,f
955, Spaniards are violating quarantine rules.,f
2644," Don’t left alcohol gel in your car, it could burn and explode.",f
855, Local news channel in Ecuador confirms more people are infected with coronavirus.,f
1147, A situation update allegedly from Kenya’s Citizen TV stating the number of COVID-19 cases.,f
2485," Video showing policemen picking banknotes with sticks, linking it with coronavirus.",f
143, Indian Government to provide internet to every citizen amid COVID-19 Lockdown.,f
3976, India announced holidays for four states.,f
